Review_text,extracted_aspects,inference_time
We went to seasonal taste restaurant with my family .their food was nice.service was excellent.environment was great.,"food, service, environment",0.41266536712646484
We had a dinner at seadonal taste restaurant.It was wonderful.Specially the tantuni kabab was nice.service was excellence.,"dinner, tantuni kabab, service",0.7145235538482666
It was a great dinner with my family.specially my kids were very happy.food was excellent.Service was wonderfully.,"dinner, food, Service",0.4762287139892578
I visited seasonal taste restaurant with my friend it was so Nice.We enjoyed very Much.We will come back again.Food was Excellent.,Food,0.24132561683654785
Amazing place and delicious food.restaurant staff Wes very friendly .food was execellent. We will come back again.,"place, food, staff, food",0.5329396724700928
"Best food,best service specially Ms Sumonna give us tremendous support for everything really I a great celebrating my wife birthday at Westin ...just wow","food, service",0.33314013481140137
Quality of Food and services were good. People were so cordial.foods is very nice.there are more varites foods,"Quality of Food, services, foods, foods",0.7425229549407959
"total enjoyment top class food with stunning variety One side Asian one side Turkish delicacies,Selection of kebabs just right Also i heard that finally they get the right top chef on board....! great job with that","food, Selection of kebabs, chef",0.6488480567932129
I was here for breakfast today and their breakfast offerings are up to the mark. The service is on top of everything. Waiter Shagor did excellent job.,"breakfast offerings, service, Waiter Shagor",0.8258583545684814
Seasonal tastes the best restaurant. especially mango ice cream .and chocolate pudding .mango mousse was good .thanks to all of you....,"mango ice cream , chocolate pudding , mango mousse",0.9853746891021729
Wonderful hospitality.and outstanding food and service very good. Delicious food tempura was good thanks to all of you,"hospitality, food, service, tempura",0.7013781070709229
Nice food and fresh salad was good shrimp with bean sprout very good.lamb loin with mushroom &herb’s sauce very tasty,"food, salad, shrimp with bean sprout, lamb loin with mushroom &herb’s sauce",1.636425495147705
"Seasonal tastes the best in the dhaka city,nice service and staff was very good ,fantastic food,live grill section good","service, staff, food, live grill section",0.7284092903137207
Salmon sushi was good and nice view.wonderful services.fantastic hospitality.food quality very good.,"Salmon sushi, services, food quality, view, hospitality",0.9986162185668945
Nice view and staff very well and welcoming. great hospitality. overall all good.thanks to all of you,"staff, view, hospitality",0.46864986419677734
I came the first time seasonal tastes restaurant. Nice view and food was fantastic. all invironmant good.,"view, food, invironmant",0.5830593109130859
Delicious food. the best restaurant in the dhaka city . great hospitality. and staff very welcoming. fantastic service,"food, staff, service",0.4105668067932129
We just finished the New Year Eve dinner at seasonal taste and just wanna say this was an superb experience that we had. Good Buy to 2018 and welcome to 2019😊,dinner,0.265331506729126
Delicious food. The best multi cuisine restaurant in the City. I love the food and their best services.,"food, services",0.30246853828430176
I waw came my family the westin dhaka seasonal tastes .nice view and food quallity very good.fantastic service.thanks to all of you.,"view, food quallity, service",0.5935633182525635
The sushi was fantastic and amazing.and biff stack very tasty.nice view and baklava mango cheese cake very tasty,"sushi, biff stack, view, baklava mango cheese cake",1.178844690322876
Food quallity very good .tempura and nehari very good .nice view .and service excellent .i came my friend seasonal tastes.we enjoyed,"Food quallity ,tempura ,nehari ,view ,service",1.0510051250457764
Seasonal tastes restaurant the best restaurant.nice view and staff very friendly .and delicious food .we enjoyed thanks to everyone,"staff, view, food",0.4107685089111328
Food quality very good.and nice place.all staff very friendly .and live grill section very good thanks to all of you,"Food quality, staff, live grill section",0.6964874267578125
"The place was awesome as well as the food.I enjoyed every item very much.The service was also very impressive.Overall,I really liked this place,their food and their service.","place, food, service",0.4553093910217285
The ginger bread was perfect. The taste was amazing and the sushi had a very nice texture.would recommend,"ginger bread, sushi, taste, texture",0.7669086456298828
"Had a great time in westin,their behaviour food especially the prawn curry was really good.Hope to visit again soon.","behaviour food, prawn curry",0.6602091789245605
It is nice to have lunch here. Christmas decorations are too nice. We spent time with Santa claus. Environment is so good. people and foods are too nice. I would love to invite people to be here.,"lunch, decorations, people, foods, Environment",0.7618319988250732
It was a family get together. We had a good time here. Foods are delicious. Deserts are to yummy. WE ENJOYED our food very much.,"Foods, Deserts",0.4718282222747803
It is a very nice to have lunch here. Though it’s quite busy they tried a lot to give us nice service. Foods are to delicious.I would love to come here again..,"lunch, service, foods",0.47568416595458984
"The best place to celebrate such a memorable occassion..scrumptious dinner, excellent service & comfy environment. The anniversary cake was a pleasant surprise! And the kebabs, sushi and the well plated desserts were excellent!!","dinner, service, environment, kebabs, sushi, desserts, anniversary cake",1.318269968032837
